last name,weight
Pakarinen,0.0007307195415940734
Järvenpää,0.0007283178339799598
Karttunen,0.0007279175493776074
Takala,0.0007277174070764314
Nuutinen,0.0007247152725587892
Kumpulainen,0.0007225137072458518
Haavisto,0.000721312853438795
Lindgren,0.000718310718921153
Ketola,0.0007181105766199768
Ronkainen,0.0007173100074152723
Eskola,0.0007139075882952779
Haapala,0.0007099047422717553
Eronen,0.0007063021808505847
Eklund,0.0007061020385494086
Myllymäki,0.0007059018962482325
Lehtimäki,0.0007049011847423518
Auvinen,0.0006928926466717837
Kainulainen,0.0006926925043706075
Huovinen,0.0006900906544553177
Saastamoinen,0.0006882893737447325
Penttilä,0.0006870885199376757
Vuori,0.0006804838239988632
Paavola,0.000677281547180045
Helin,0.0006764809779753405
Juvonen,0.0006752801241682836
Liukkonen,0.0006734788434576985
Komulainen,0.0006692758551329996
Viitala,0.000665473151410653
Hautamäki,0.0006650728668083007
Keskinen,0.0006576676016647837
Kivimäki,0.0006560664632553746
Markkanen,0.00065526589405067
Ollila,0.0006528641864365564
Taskinen,0.000649261625015386
Rintala,0.0006490614827142098
Tuomi,0.0006490614827142098
Lähteenmäki,0.0006462594904977439
Ollikainen,0.0006456590635942155
Silvennoinen,0.000642056502173045
Välimäki,0.0006414560752695166
Kähkönen,0.0006400550791612837
Suomalainen,0.0006394546522577553
Sipilä,0.0006358520908365848
Perälä,0.0006332502409212951
Lehtola,0.0006320493871142382
Gustafsson,0.0006308485333071814
Halme,0.0006294475371989484
Nylund,0.0006266455449824825
Kuosmanen,0.0006230429835613121
Blomqvist,0.0006226426989589598
Turpeinen,0.0006210415605495507
Kortelainen,0.0006180394260319087
Hannula,0.000615437576116619
Kantola,0.0006146370069119144
Tanskanen,0.0006120351569966246
Meriläinen,0.0006110344454907439
Lindfors,0.0006074318840695735
Hytönen,0.0006070315994672212
Matilainen,0.0006066313148648689
Matikainen,0.0005966241998060621
Jalonen,0.0005958236306013576
Helminen,0.0005876177962531359
Ylitalo,0.0005844155194343178
Holm,0.0005838150925307894
Jansson,0.0005836149502296133
Alatalo,0.0005808129580131473
Kivistö,0.0005800123888084428
Kanerva,0.0005794119619049144
Tervo,0.0005766099696884485
Varis,0.0005766099696884485
Puhakka,0.0005748086889778633
Rytkönen,0.0005748086889778633
Kiviniemi,0.0005734076928696303
Soininen,0.0005720066967613974
Väyrynen,0.0005698051314484598
Henriksson,0.0005690045622437553
Erkkilä,0.0005680038507378747
Kurki,0.0005634005778108235
Rauhala,0.0005619995817025906
Taipale,0.0005613991547990621
Pajunen,0.0005585971625825962
Pääkkönen,0.0005579967356790679
Karvinen,0.0005577965933778917
Tarvainen,0.0005577965933778917
Nyberg,0.0005571961664743633
Berg,0.0005537937473543689
Ojanen,0.0005489903321261417
Puustinen,0.0005489903321261417
Kilpeläinen,0.0005481897629214371
Mäntylä,0.0005481897629214371
Peltoniemi,0.0005469889091143803
Laiho,0.0005449874861026189
Oinonen,0.0005439867745967383
Mattsson,0.0005415850669826247
Kankaanpää,0.0005413849246814485
Lassila,0.0005407844977779201
Kuisma,0.0005387830747661587
Tikka,0.0005369817940555735
Piirainen,0.0005355807979473406
Lehikoinen,0.0005349803710438121
Backman,0.0005343799441402837
Pirinen,0.0005295765289120564
Räty,0.0005291762443097042
Haapanen,0.0005285758174061758
Kivinen,0.0005275751059002951
Jaatinen,0.0005253735405873576
Pohjola,0.000522971832973244
Niiranen,0.0005223714060697156
Korpi,0.0005219711214673633
Kärki,0.0005203699830579542
Lipponen,0.0005191691292508974
Parkkinen,0.000517167706239136
Jauhiainen,0.0005151662832273747
Haverinen,0.0005139654294203179
Kauppila,0.0005133650025167894
Kaikkonen,0.0005109632949026758
Moisio,0.0005077610180838577
Jäntti,0.0005065601642768008
Keinänen,0.0005063600219756246
Valkonen,0.0005057595950720962
Ylönen,0.0005051591681685679
Vesterinen,0.0005041584566626872
Ruuskanen,0.0005037581720603349
Haataja,0.000500956179843869
Venäläinen,0.0004997553260368122
Raatikainen,0.0004991548991332838
Rossi,0.0004971534761215224
Holmberg,0.0004941513416038803
Sainio,0.000493550914700352
Mononen,0.0004915494916885905
Syrjälä,0.0004887474994721247
Järvelä,0.000486345791858011
Anttonen,0.0004843443688462497
Nikula,0.00048354379964154516
Holmström,0.00048234294583448834
Kovanen,0.0004805416651239031
Pekkala,0.00047753953060626105
Tirkkonen,0.000474537396088619
Palomäki,0.0004735366845827383
Lilja,0.00047253597307685765
Pehkonen,0.0004699341231615679
Ahokas,0.00046913355395686334
Kämäräinen,0.0004651307079333406
Linna,0.0004647304233309883
Männistö,0.0004647304233309883
Huuskonen,0.0004645302810298122
Sallinen,0.0004639298541262838
Karhunen,0.00046372971182510767
Kuronen,0.00046372971182510767
Latvala,0.00046272900031922695
Seppä,0.0004623287157168747
Valkama,0.00046112786190981786
Alanko,0.00046052743500628947
Vuorela,0.0004601271504039372
Sirén,0.0004595267235004088
Konttinen,0.00045772544278982355
Elo,0.00045752530048864744
Muhonen,0.000456924873585119
Oikarinen,0.0004567247312839429
Tiihonen,0.0004563244466815906
Sjöblom,0.0004485188969357213
Alanen,0.0004483187546345452
Riihimäki,0.0004479184700321929
Salomaa,0.0004479184700321929
Sirviö,0.00044451605091219855
Reinikainen,0.00044431590861102244
Soini,0.000443715481707494
Eloranta,0.00044271477020161335
Kiuru,0.00044271477020161335
Keskitalo,0.0004397126356839713
Ryynänen,0.00043931235108161904
Simola,0.0004391122087804429
Rönkkö,0.0004385117818769145
Pekkarinen,0.00043831163957573833
Lammi,0.0004367105011663293
Forsman,0.00043550964735927246
Marttinen,0.0004341086512510395
Airaksinen,0.0004325075128416304
Kari,0.0004325075128416304
Nevala,0.0004299056629263406
Järvi,0.0004297055206251645
Haapaniemi,0.0004287048091192838
Ylinen,0.00042770409761340314
Pöllänen,0.0004271036707098747
Aro,0.0004269035284086986
Simonen,0.00042570267460164177
Snellman,0.0004255025323004656
Holappa,0.0004241015361922327
Kalliokoski,0.00042390139389105656
Uotila,0.00042230025548164747
Puranen,0.00042169982857811903
Antikainen,0.0004214996862769429
Grönroos,0.00042069911707223837
Ihalainen,0.00042069911707223837
Sutinen,0.00041909797866282927
Sihvonen,0.00041729669795224407
Kauppi,0.00041609584414518724
Tähtinen,0.00041469484803695426
Joensuu,0.00041349399422989743
Lankinen,0.0004132938519287213
Aarnio,0.0004118928558204884
Lehti,0.0004082902943993179
Toivola,0.0004076898674957895
Paavilainen,0.00040748972519461337
Sundström,0.0004066891559899088
Kauhanen,0.0004042874483757952
Kiiskinen,0.00040308659456873836
Virolainen,0.000401085171556977
Sivonen,0.00039968417544874405
Hassinen,0.0003970823255334543
Friman,0.000396682040931102
Eerola,0.00039648189862992586
Sormunen,0.00039628175632874975
Törmänen,0.00039628175632874975
Luoto,0.0003956813294252213
Koivuniemi,0.0003948807602205168
Luostarinen,0.0003938800487146361
Suvanto,0.00039347976411228383
Westerlund,0.000392278910305227
Nordström,0.0003894769180887611
Ruohonen,0.0003886763488840566
Tuomisto,0.00038587435666759067
Kotilainen,0.00038527392976406223
Nenonen,0.00038527392976406223
Ruuska,0.00038327250675230086
Kiiski,0.000379069518427602
Sinisalo,0.00037826894922289746
Sinkkonen,0.00037826894922289746
Nygård,0.0003768679531146645
Björklund,0.00037626752621113614
Rajamäki,0.00037626752621113614
Tervonen,0.00037626752621113614
Pietikäinen,0.00037486653010290315
Antila,0.00037466638780172704
Sorsa,0.00037466638780172704
Laamanen,0.0003744662455005509
Koljonen,0.00037366567629584633
Pikkarainen,0.0003722646801876134
Piiroinen,0.0003710638263805566
Suomela,0.00037086368407938047
Lämsä,0.00036926254566997137
Ukkonen,0.00036866211876644293
Huusko,0.00036806169186291455
Tenhunen,0.00036806169186291455
Kuokkanen,0.0003678615495617384
Kekkonen,0.00036706098035703383
Ekman,0.0003662604111523293
Forsström,0.00036545984194762474
Laitila,0.00036465927274292024
Lind,0.00036425898814056797
Siitonen,0.00036365856123703953
Nyström,0.00036325827663468725
Paajanen,0.00036325827663468725
Vuorio,0.0003612568536229259
Jylhä,0.0003602561421170452
Leppälä,0.0003596557152135168
Neuvonen,0.0003594555729123407
Bergman,0.00035845486140646
Suomi,0.00035845486140646
Alho,0.00035825471910528385
Junttila,0.00035825471910528385
Mäkitalo,0.0003574541499005793
Arola,0.0003568537229970509
Saarelainen,0.0003558530114911702
Lyytikäinen,0.0003556528691899941
Vanhanen,0.00035545272688881793
Vainionpää,0.00035385158847940884
Tahvanainen,0.00035345130387705656
Kujanpää,0.0003528508769735282
Wikström,0.0003528508769735282
Vepsäläinen,0.00035265073467235207
Lempinen,0.0003522504500699998
Sandberg,0.00035165002316647135
Pöyhönen,0.0003512497385641191
Jantunen,0.00035104959626294297
Nyholm,0.0003508494539617668
Närhi,0.0003508494539617668
Kontio,0.0003506493116605907
Pakkanen,0.0003494484578535339
Suutari,0.0003490481732511816
Hakanen,0.0003486478886488293
Hyytiäinen,0.00034844774634765316
Tapio,0.00034824760404647705
Helander,0.0003474470348417725
Kosunen,0.0003468466079382441
Honkala,0.0003458458964323634
Hurme,0.000345245469528835
Tuomainen,0.00034504532722765886
Hynninen,0.00034484518492648275
Inkinen,0.0003442447580229543
Minkkinen,0.00034384447342060203
Tauriainen,0.0003412426235053123
Kaartinen,0.00033944134279472707
Kääriäinen,0.0003392412004935509
Rintamäki,0.00033824048898767025
Saukkonen,0.00033824048898767025
Ekholm,0.000337840204385318
Palonen,0.0003358387813735566
Nummela,0.00033523835447002816
Piironen,0.00033503821216885205
Pirhonen,0.0003346379275664998
Remes,0.0003324363622535623
Kautto,0.00033223621995238613
Puttonen,0.0003308352238441532
Pyykkö,0.0003308352238441532
Lukkarinen,0.0003298345123382725
Nurmela,0.0003292340854347441
Itkonen,0.000329033943133568
Söderlund,0.0003286336585312157
Koivu,0.0003258316663147498
Romppanen,0.00032503109711004525
Halttunen,0.0003248309548088691
Saukko,0.0003248309548088691
Selin,0.00032403038560416454
Grönlund,0.00032363010100181226
Harjula,0.00032363010100181226
Tukiainen,0.00032342995870063615
Määttänen,0.00032322981639946
Tammi,0.0003230296740982839
Nikkanen,0.00032282953179710777
Santala,0.0003226293894959316
Vanhala,0.0003220289625924032
Kivioja,0.0003204278241829941
Tiilikainen,0.0003192269703759373
Kananen,0.00031842640117123275
Pyykkönen,0.00031842640117123275
Tuomaala,0.0003182262588700566
Mäkilä,0.0003180261165688805
Myllylä,0.0003170254050629998
Koivumäki,0.00031682526276182366
Pekkanen,0.00031682526276182366
Kalliomäki,0.00031662512046064755
Tossavainen,0.00031662512046064755
Ryhänen,0.000315824551255943
Setälä,0.000315824551255943
Välimaa,0.00031562440895476683
Sundqvist,0.00031402327054535774
Lindeman,0.0003138231282441816
Mohamed,0.0003138231282441816
Piispanen,0.00031342284364182935
Kuitunen,0.00031222198983477253
Ahtiainen,0.0003116215629312441
Tuomela,0.0003112212783288918
Tyni,0.0003104207091241873
Valtanen,0.00030861942841360206
Lintunen,0.0003076187169077214
Nguyen,0.0003076187169077214
Happonen,0.00030561729389596003
Ketonen,0.00030541715159478387
Sivula,0.0003044164400889032
Hovi,0.00030361587088419866
Siekkinen,0.0003028153016794941
Tuhkanen,0.0003028153016794941
Hellsten,0.0003022148747759657
Pietiläinen,0.00030201473247478956
Vesala,0.00030061373636655663
Siltanen,0.00030041359406538046
Hakola,0.0003000133094630282
Kataja,0.00029901259795714753
Kangasniemi,0.00029841217105361915
Päivärinta,0.0002976116018489146
Hellman,0.00029741145954773843
Hakulinen,0.0002972113172465623
Poutanen,0.0002972113172465623
Ali,0.0002962106057406816
Nyyssönen,0.0002962106057406816
Rämö,0.0002960104634395055
Piipponen,0.0002944093250300964
Toikka,0.0002934086135242157
Haapalainen,0.00029300832892186347
Peltomäki,0.00029300832892186347
Kuusinen,0.0002926080443195112
Vänskä,0.0002926080443195112
Montonen,0.0002916073328136305
Pettersson,0.0002912070482112782
Pellinen,0.0002910069059101021
Salin,0.0002910069059101021
Mäntynen,0.00029040647900657366
Turtiainen,0.00029040647900657366
Piippo,0.0002900061944042214
Honkonen,0.0002898060521030453
Stenberg,0.00028900548289834073
Kuivalainen,0.00028880534059716456
Torvinen,0.00028880534059716456
Lindén,0.0002884050559948123
Vaittinen,0.0002882049136936362
Talvitie,0.00028760448679010774
Wallenius,0.0002872042021877555
Sandström,0.0002862034906818748
Kuittinen,0.00028580320607952253
Parkkonen,0.0002856030637783464
Valli,0.0002856030637783464
Räihä,0.0002846023522724657
Mykkänen,0.0002844022099712896
Sjöberg,0.0002840019253689373
Palosaari,0.0002832013561642328
Kuikka,0.00028260092926070434
Syrjänen,0.00028240078695952823
Jalkanen,0.0002818003600559998
Herranen,0.0002814000754536475
Jäppinen,0.0002814000754536475
Kärnä,0.00028079964855011913
Sippola,0.000280599506248943
Nikkinen,0.0002795987947430623
Utriainen,0.0002795987947430623
Soikkeli,0.0002793986524418862
Kuparinen,0.00027919851014071004
Iivonen,0.00027879822553835776
Jaakola,0.00027879822553835776
Grönholm,0.00027859808323718165
Nikkilä,0.00027859808323718165
Hallikainen,0.0002781977986348294
Orava,0.00027739722943012483
Lönnqvist,0.00027519566411718735
Männikkö,0.0002749955218160112
Hynynen,0.0002743950949124828
Lamberg,0.0002739948103101305
Rahkonen,0.00027379466800895436
Suni,0.0002733943834066021
Tuomola,0.0002733943834066021
Pursiainen,0.000273194241105426
Mähönen,0.00027219352959954526
Pellikka,0.00027219352959954526
Savela,0.000271793244997193
Ojanperä,0.0002713929603948407
Raunio,0.0002713929603948407
Puumalainen,0.0002711928180936646
Katajamäki,0.00027059239119013617
Nordlund,0.00027039224888896006
Annala,0.0002699919642866078
Reijonen,0.0002697918219854316
Vuorenmaa,0.0002697918219854316
Sairanen,0.0002695916796842555
Vatanen,0.00026919139508190323
Kakko,0.00026879111047955096
Pulli,0.0002679905412748464
Niskala,0.0002677903989736703
Salovaara,0.0002677903989736703
Öhman,0.0002677903989736703
Putkonen,0.000267390114371318
Viljakainen,0.00026718997207014186
Peltomaa,0.0002667896874677896
Pohjonen,0.0002665895451666135
Saikkonen,0.0002661892605642612
Lappi,0.00026598911826308504
Ervasti,0.00026578897596190893
Kukkola,0.00026558883366073276
Isotalo,0.00026538869135955665
Leivo,0.00026538869135955665
Sundberg,0.0002651885490583805
Vehviläinen,0.0002651885490583805
Numminen,0.0002649884067572044
Kaunisto,0.0002647882644560282
Nissilä,0.0002645881221548521
Juutilainen,0.00026438797985367594
Kaukonen,0.00026438797985367594
Manner,0.00026438797985367594
Naukkarinen,0.00026418783755249983
Kekäläinen,0.0002635874106489714
Pynnönen,0.0002633872683477953
Kankkunen,0.0002631871260466192
Hukkanen,0.000262986983745443
Sipola,0.00026258669914309073
Nordman,0.00026218641454073846
Olkkonen,0.00026198627223956235
Tynkkynen,0.00026198627223956235
Heimonen,0.00026078541843250553
Väätäinen,0.00026058527613132936
Virkkunen,0.00026038513383015325
Wallin,0.00026038513383015325
Suokas,0.000259984849227801
Vauhkonen,0.000259984849227801
Ahmed,0.00025898413772192027
Kervinen,0.00025898413772192027
Kurvinen,0.000258583853119568
Jämsä,0.0002583837108183919
Pihlajamäki,0.0002581835685172157
Huhta,0.0002579834262160396
Oja,0.0002579834262160396
Haikonen,0.00025738299931251117
Lähde,0.0002567825724089828
Siltala,0.0002563822878066305
Mutanen,0.00025538157630074985
Vanhatalo,0.00025538157630074985
Kohonen,0.0002545810070960453
Holma,0.00025438086479486914
Mäkeläinen,0.00025378043789134075
Vikman,0.00025378043789134075
Pihlaja,0.0002533801532889885
Palmu,0.0002531800109878123
Reponen,0.0002531800109878123
Kaipainen,0.0002529798686866362
Hurskainen,0.00025277972638546004
Lintula,0.00025277972638546004
Pylkkänen,0.00025237944178310777
Säkkinen,0.00025237944178310777
Malmberg,0.00025217929948193166
Päivinen,0.0002519791571807555
Haanpää,0.0002517790148795794
Mannila,0.000251178587976051
Vainikka,0.000251178587976051
Blom,0.0002501778764701703
Kumpula,0.0002495774495666419
Ovaska,0.0002495774495666419
Huhtanen,0.00024917716496428963
Kilpinen,0.00024877688036193735
Roos,0.00024877688036193735
Lindell,0.0002485767380607612
Ovaskainen,0.0002485767380607612
Poutiainen,0.0002485767380607612
Kovalainen,0.0002483765957595851
Elomaa,0.00024777616885605664
Haapakoski,0.00024717574195252826
Murto,0.00024717574195252826
Söderholm,0.00024717574195252826
Kupiainen,0.0002469755996513521
Klemetti,0.00024577474584429527
Rouhiainen,0.00024577474584429527
Hintikka,0.00024557460354311916
Perttula,0.00024557460354311916
Kuoppala,0.0002451743189407669
Kiviranta,0.0002445738920372385
Jokelainen,0.00024437374973606234
Vainikainen,0.00024437374973606234
Raitanen,0.0002441736074348862
Suuronen,0.00024337303823018165
Viinikainen,0.00024337303823018165
Kivi,0.00024297275362782938
Fagerström,0.00024237232672430096
Himanen,0.00024237232672430096
Ek,0.00024157175751959644
Pietarinen,0.0002413716152184203
Tarkiainen,0.0002407711883148919
Mielonen,0.00024057104601371576
Rekola,0.00023876976530313052
Liikanen,0.00023856962300195439
Ratilainen,0.00023856962300195439
Bergström,0.0002381693383996021
Tuononen,0.00023796919609842597
Haapamäki,0.00023776905379724984
Saarenpää,0.0002375689114960737
Janhunen,0.00023736876919489756
Lundberg,0.00023716862689372143
Ruokonen,0.00023716862689372143
Leskelä,0.0002369684845925453
Siivonen,0.00023636805768901688
Julkunen,0.00023516720388196008
Veijalainen,0.00023496706158078394
Gröhn,0.00023396635007490326
Rantamäki,0.00023376620777372712
Parikka,0.00023336592317137485
Sarkkinen,0.00023336592317137485
Sundell,0.0002331657808701987
Kirjavainen,0.00023216506936431802
Raappana,0.00023216506936431802
Ström,0.00023216506936431802
Kannisto,0.0002319649270631419
Marjamäki,0.0002319649270631419
Granlund,0.0002315646424607896
Jalava,0.0002315646424607896
Laatikainen,0.0002309642155572612
Vesa,0.00023056393095490893
Ripatti,0.00022996350405138054
Junnila,0.0002297633617502044
Saario,0.0002297633617502044
Nikander,0.00022956321944902827
Granholm,0.00022936307714785213
Rahikainen,0.000229162934846676
Vaara,0.00022876265024432372
Tanninen,0.00022836236564197145
Saarikoski,0.0002281622233407953
Lyytinen,0.0002275617964372669
Pentikäinen,0.0002275617964372669
Varjonen,0.00022736165413609076
Myllynen,0.00022716151183491462
Kemppi,0.00022696136953373849
Palo,0.00022696136953373849
Vänttinen,0.00022696136953373849
Reunanen,0.0002265610849313862
Ilomäki,0.00022616080032903394
Äijälä,0.00022556037342550553
Hongisto,0.0002253602311243294
Kauranen,0.0002253602311243294
Martin,0.0002253602311243294
Westerholm,0.0002253602311243294
Peura,0.00022495994652197711
Rautanen,0.00022475980422080098
Häggblom,0.00022455966191962484
Kesti,0.00022395923501609646
Kunnari,0.00022355895041374418
Sarajärvi,0.00022355895041374418
Blomberg,0.00022335880811256804
Majuri,0.00022335880811256804
Juhola,0.0002231586658113919
Heinänen,0.00022235809660668736
Lampela,0.00022215795430551122
Okkonen,0.00022195781200433508
Nisula,0.00022175766970315895
Loikkanen,0.0002215575274019828
Paasonen,0.0002215575274019828
Hulkkonen,0.00022115724279963054
Kekki,0.00022115724279963054
Oksa,0.0002209571004984544
Tölli,0.0002209571004984544
Ahlgren,0.00022075695819727826
Maijala,0.00022075695819727826
Åberg,0.00022015653129374985
Åkerlund,0.00022015653129374985
Jutila,0.00021975624669139758
Rosenberg,0.00021955610439022144
Lukkari,0.00021855539288434075
Niinimäki,0.0002175546813784601
Vilén,0.0002175546813784601
Östman,0.0002175546813784601
Katainen,0.00021695425447493168
Forsberg,0.00021675411217375555
Kolari,0.00021675411217375555
Sjöholm,0.00021635382757140327
Kontkanen,0.00021615368527022713
Ristimäki,0.00021615368527022713
Takkinen,0.00021535311606552259
Lamminen,0.00021515297376434645
Forss,0.00021395211995728963
Knuutila,0.0002137519776561135
Kytölä,0.00021355183535493735
Vornanen,0.00021355183535493735
Korkiakoski,0.00021215083924670442
Pollari,0.00021215083924670442
Ropponen,0.00021195069694552828
Söderström,0.00021195069694552828
Lundström,0.00021054970083729532
Tuppurainen,0.0002099492739337669
Roininen,0.0002093488470302385
Mäkipää,0.00020914870472906236
Heikura,0.00020894856242788622
Tissari,0.0002087484201267101
Metso,0.00020854827782553395
Arvola,0.0002083481355243578
Ijäs,0.00020814799322318168
Weckström,0.00020794785092200554
Hirvelä,0.00020754756631965326
Aronen,0.00020734742401847713
Bäckman,0.00020734742401847713
Hietamäki,0.000207147281717301
Hedman,0.00020674699711494872
Vikström,0.00020674699711494872
Sorvari,0.00020654685481377258
Nilsson,0.00020634671251259647
Kela,0.00020614657021142033
Tiitinen,0.0002049457164043635
Uutela,0.00020454543180201123
Österberg,0.0002043452895008351
Lempiäinen,0.00020394500489848282
Markkula,0.0002033445779949544
Myllykoski,0.0002033445779949544
Olli,0.0002033445779949544
Similä,0.0002033445779949544
Härmä,0.00020294429339260214
Korpinen,0.00020294429339260214
Malm,0.00020294429339260214
Puurunen,0.000202744151091426
Saloranta,0.00020254400879024986
Palm,0.00020234386648907373
Juutinen,0.0002021437241878976
Kapanen,0.00020154329728436918
Kaasinen,0.00020134315498319304
Björkman,0.00020074272807966463
Ekström,0.00020074272807966463
Kemppinen,0.0002005425857784885
Strömberg,0.00019954187427260783
Yrjölä,0.0001993417319714317
Hujanen,0.00019914158967025556
Peltokangas,0.00019854116276672715
Haarala,0.000198341020465551
