first name,weight
Sylvi,0.000898610118543957
Lumi,0.0008971729172348104
Irene,0.0008946578149438036
Stella,0.0008885497093799303
Rauha,0.000885675306761637
Netta,0.0008695067920337369
Saga,0.0008623207854880035
Birgitta,0.0008590870825424234
Hilma,0.0008587277822151368
Tytti,0.0008490266733783968
Saimi,0.0008421999671599501
Margit,0.0008371697625779367
Tea,0.0008328581586504967
Hilda,0.0008285465547230567
Mirka,0.0008048327331221366
Vilja,0.0008019583305038432
Marina,0.0007936944229762499
Maila,0.0007897421193760965
Anne-Mari,0.0007890235187215232
Kiia,0.0007879456177396632
Senni,0.0007872270170850899
Maritta,0.0007854305154486566
Mona,0.0007768073075937765
Sandra,0.0007753701062846298
Iris,0.0007732143043209098
Lahja,0.0007685434000661831
Nora,0.0007577643902475831
Ulla-Maija,0.0007495004827199897
Jemina,0.0007477039810835564
Kristina,0.0007423144761742564
Saila,0.0007340505686466629
Selma,0.000731894766682943
Alli,0.0007300982650465097
Virve,0.0007265052617736429
Hilja,0.0007261459614463563
Helka,0.0007196785555551962
Rosa,0.0007186006545733363
Fanni,0.0007135704499913229
Janika,0.0007088995457365962
Alexandra,0.0006988391365725695
Aija,0.0006970426349361362
Jade,0.0006952461332997028
Hertta,0.0006938089319905562
Fanny,0.0006887787274085428
Seela,0.0006880601267539695
Susanne,0.0006877008264266828
Wilma,0.0006851857241356762
Janette,0.0006772811169353694
Vieno,0.0006758439156262227
Juulia,0.0006747660146443627
Natalia,0.0006704544107169227
Elsi,0.0006675800080986294
Frida,0.0006672207077713427
Taija,0.0006611126022074694
Tuire,0.000658238199589176
Isabella,0.000657160298607316
Katriina,0.000653926595661736
Aini,0.0006528486946798759
Aurora,0.0006521300940253026
Minja,0.0006499742920615826
Heta,0.0006481777904251493
Rita,0.0006442254868249959
Vanessa,0.0006435068861704226
Karin,0.0006406324835521292
Lilli,0.0006388359819156959
Moona,0.0006370394802792626
Hanne,0.0006348836783155426
Annikki,0.0006284162724243826
Maisa,0.0006244639688242292
Mette,0.0006244639688242292
Janita,0.0006172779622784959
Vappu,0.0006165593616239225
Joanna,0.0006093733550781891
Reija,0.0006090140547509024
Eine,0.0006086547544236158
Monica,0.0006064989524598958
Inga,0.0006054210514780358
Anette,0.0006047024508234625
Vera,0.0006025466488597424
Tyyne,0.0006003908468960224
Iisa,0.0005953606423140091
Eerika,0.0005874560351137024
Elma,0.0005867374344591291
Riitta-Liisa,0.0005842223321681223
Janna,0.0005799107282406824
Varpu,0.0005755991243132423
Inkeri,0.0005637422135127823
Miisa,0.0005565562069670489
Birgit,0.0005561969066397623
Marketta,0.0005561969066397623
Tilda,0.0005490109000940289
Anna-Kaisa,0.0005486515997667422
Kiira,0.0005411062928937222
Heljä,0.0005332016856934155
Irmeli,0.0005303272830751222
Eini,0.0005267342798022554
Salli,0.0005267342798022554
Titta,0.0005195482732565221
Kia,0.0005173924712928021
Ninni,0.0005155959696563687
Anna-Maria,0.0005080506627833487
Mirjam,0.0005019425572194753
Lena,0.000495834451655602
Kerstin,0.0004918821480554487
Christina,0.0004911635474008754
Marjaana,0.0004908042470735887
Aliisa,0.0004897263460917286
Cecilia,0.0004803845375822753
Tuulikki,0.00047858803594584196
Thi,0.0004767915343094086
Melissa,0.00047607293365483527
Raisa,0.0004731985310365419
Anitta,0.00046924622743638856
Mikaela,0.0004656532241635219
Miina,0.0004645753231816619
Kirsi-Marja,0.00046421602285437523
Helga,0.00046026371925422186
Helli,0.0004541556136903485
Marja-Terttu,0.0004541556136903485
Tia,0.00045271841238120184
Annukka,0.0004487661087810485
Neela,0.0004466103068173285
Kaisla,0.00044589170616275513
Brita,0.00044373590419903515
Melina,0.0004405022012534551
Elle,0.0004297231914348551
Hanna-Mari,0.0004297231914348551
Saaga,0.0004282859901257084
Hanna-Leena,0.00042684878881656173
Lilian,0.00042684878881656173
Elise,0.0004261301881619884
Elin,0.0004257708878347017
Ira,0.00042469298685284175
Tuovi,0.0004218185842345484
Enna,0.0004214592839072617
Henni,0.0004207406832526884
Siru,0.00041211747539780834
Daniela,0.000411398874743235
Svetlana,0.00041068027408866167
Inger,0.0004067279704885083
Reeta,0.00040529076917936163
Anna-Mari,0.0004042128681975016
Mimosa,0.00040385356787021496
Helinä,0.00039954196394277494
Lisa,0.0003991826636154883
Tina,0.00039558966034262163
Tuulia,0.0003952303600153349
Marianna,0.00039487105968804827
Aura,0.0003927152577243283
Marja-Riitta,0.00039163735674246827
Malin,0.0003891222544514616
Taika,0.0003887629541241749
Siv,0.0003876850531423149
Barbro,0.0003858885515058816
Carola,0.0003858885515058816
Stina,0.0003808583469238682
Erin,0.00037978044594200823
Katarina,0.00037978044594200823
Sointu,0.00037978044594200823
Inna,0.00037726534365100154
Liina,0.0003736723403781348
Raila,0.00037331304005084817
Vivian,0.00037151653841441484
Berit,0.0003707979377598415
Diana,0.0003693607364506948
Juuli,0.00036828283546883484
Mea,0.00036792353514154813
Tinja,0.0003661270335051148
Lempi,0.00036504913252325484
Lina,0.0003618154295776748
Edith,0.00036145612925038813
Kira,0.0003603782282685281
Alva,0.00035894102695938144
Saima,0.00035894102695938144
Pilvi,0.0003571445253229481
Marie,0.00035678522499566146
Else,0.0003560666243410881
Karita,0.0003553480236865148
Kyllikki,0.0003553480236865148
Victoria,0.0003553480236865148
Anna-Leena,0.00035319222172279475
Solveig,0.0003506771194317881
Teresa,0.0003506771194317881
Annina,0.00034780271681349477
Tatiana,0.00034564691484977473
Anne-Maria,0.0003449283141952014
Gunilla,0.0003445690138679147
Valma,0.00034420971354062806
Sanna-Mari,0.00034241321190419473
Säde,0.0003406167102677614
Pirkko-Liisa,0.0003402574099404747
Carina,0.00033989810961318804
Marjo-Riitta,0.00033917950895861473
Tessa,0.000338820208631328
Adele,0.0003370237069948947
Laina,0.0003363051063403214
Fiona,0.000332352802740168
Hely,0.00033199350241288136
Janni,0.00033199350241288136
Leea,0.000331274901758308
Nanna,0.0003305563011037347
Sarah,0.0003298377004491613
Luna,0.00032875979946730136
Astrid,0.00032840049914001465
Susan,0.00032840049914001465
Virva,0.00032085519226699463
Aida,0.00031762148932141463
Monika,0.00031690288866684127
Henriikka,0.00031438778637583463
Lyydia,0.0003140284860485479
Minka,0.0003122319844121146
Eliisa,0.0003111540834302546
Riia,0.0003107947831029679
Milka,0.00031043548277568127
Livia,0.00030827968081196123
Hanna-Kaisa,0.00030684247950281456
Maj-Britt,0.00030684247950281456
Rebecca,0.0003064831791755279
Charlotta,0.00030612387884824125
Aleksandra,0.0003039680768845212
Erica,0.0003032494762299479
Gun,0.0003032494762299479
Josefiina,0.00030181227492080123
Janica,0.00030109367426622787
Meea,0.0003007343739389412
Ester,0.0002975006709933612
Greta,0.00029714137066607456
Ebba,0.00029606346968421454
Malla,0.00029462626837506786
Lilia,0.00029031466444762784
Maija-Leena,0.00028887746313848117
Nadja,0.00028887746313848117
Ingrid,0.0002860030605201878
Jasmine,0.0002852844598656145
Mirella,0.0002852844598656145
Lila,0.0002849251595383278
Amelia,0.00028456585921104115
Marjukka,0.00028456585921104115
Verna,0.00028456585921104115
Ekaterina,0.00028384725855646784
Ansa,0.0002831286579018945
Åsa,0.0002831286579018945
Annu,0.0002827693575746078
Anne-Marie,0.00028241005724732117
Liisi,0.00028205075692003446
Isabel,0.0002784577536471678
Ava,0.00027773915299259444
Harriet,0.0002773798526653078
Rebekka,0.00027702055233802113
Aulikki,0.00027558335102887446
Viena,0.0002752240507015878
Sohvi,0.00027450545004701444
Inari,0.0002741461497197278
Nita,0.0002727089484105811
Iita,0.00027127174710143444
Jatta,0.00027127174710143444
Maaret,0.00027127174710143444
Aamu,0.0002709124467741478
Pipsa,0.00026983454579228777
Tellervo,0.00026875664481042775
Amalia,0.00026767874382856773
Ruut,0.00026767874382856773
Mimmi,0.00026624154251942106
Nelly,0.0002651636415375611
Selina,0.0002648043412102744
Anastasia,0.00026228923891926775
Lyyli,0.00026121133793740773
Mirjami,0.00025977413662826106
Margareta,0.000257618334664541
Sofie,0.00025725903433725436
Unna,0.0002568997340099677
Iines,0.00025618113335539435
Bea,0.00025330673073710105
Annamari,0.0002518695294279544
Isa,0.00025151022910066767
Benita,0.00025079162844609436
Piritta,0.000250073027791521
Gunnel,0.00024899512680966104
Alice,0.0002443242225549343
Pirita,0.00024288702124578766
Minni,0.0002410905196093543
Ruth,0.00023857541731834764
Tove,0.00023749751633648762
Rea,0.00023641961535462763
Onerva,0.00023282661208176095
Bertta,0.00023138941077261428
Gunvor,0.00023067081011804094
Elviira,0.00022959290913618092
Ann-Mari,0.00022887430848160759
Maya,0.0002277964074997476
Matleena,0.00022707780684517426
Mirkka,0.00022707780684517426
Sylvia,0.00022599990586331424
Milena,0.00022456270455416757
Annette,0.00022348480357230758
Ina,0.00022276620291773424
Jennifer,0.0002195324999721542
Selja,0.0002195324999721542
Yvonne,0.0002188138993175809
Mailis,0.00021809529866300757
Ann,0.00021737669800843423
Sarita,0.0002162987970265742
Orvokki,0.00021270579375370753
Suoma,0.00021234649342642087
Britta,0.00021162789277184754
Lydia,0.00021162789277184754
Ines,0.00021019069146270086
Sabina,0.00020983139113541418
Regina,0.00020911279048084085
Doris,0.0002087534901535542
Emily,0.00020551978720797416
Pirjo-Riitta,0.00020551978720797416
Martina,0.00020336398524425415
Lily,0.0002030046849169675
Hanna-Maria,0.00020228608426239416
Elisabeth,0.00020192678393510748
Marju,0.00020192678393510748
Ilse,0.00020120818328053414
Elna,0.0002004895826259608
Alissa,0.00020013028229867415
Galina,0.00019941168164410082
Sinna,0.00019941168164410082
Noomi,0.00019869308098952748
Tara,0.00019869308098952748
Jasmiina,0.0001983337806622408
Siri,0.0001983337806622408
Patricia,0.00019761518000766746
Elea,0.0001972558796803808
Valentina,0.0001972558796803808
Carolina,0.00019689657935309412
Lara,0.00019438147706208746
Eve,0.00019330357608022744
Evelina,0.00019330357608022744
Helen,0.0001929442757529408
Christa,0.00019114777411650743
Lili,0.00019114777411650743
Christel,0.00018971057280736076
Ulrika,0.00018971057280736076
Tatjana,0.0001893512724800741
Henna-Riikka,0.00018863267182550077
Kielo,0.0001871954705163541
Ria,0.0001871954705163541
Maj-Lis,0.0001868361701890674
Veronica,0.0001868361701890674
Raakel,0.00018647686986178076
Saini,0.00018647686986178076
Ilmi,0.00018539896887992074
Linn,0.00018539896887992074
Siina,0.00018432106789806075
Felicia,0.00018396176757077407
Ida-Maria,0.00018252456626162742
Natalie,0.00018252456626162742
Anne-Maarit,0.00018180596560705408
Ritva-Liisa,0.0001814466652797674
Sofi,0.00017965016364333408
Pirjo-Liisa,0.0001792908633160474
Eivor,0.00017749436167961407
Hellevi,0.00017713506135232738
Jessika,0.00017713506135232738
Signe,0.0001760571603704674
Lisbeth,0.0001756978600431807
Silva,0.00017497925938860737
Claudia,0.00017426065873403404
Elvira,0.00017282345742488736
Leona,0.0001724641570976007
Elisabet,0.00017102695578845404
Charlotte,0.00017066765546116736
Loviisa,0.00016958975447930736
Sanna-Kaisa,0.00016958975447930736
Sirja,0.00016958975447930736
Silvia,0.00016707465218830067
Eeva-Maria,0.00016635605153372734
Eija-Liisa,0.00016635605153372734
Josefina,0.00016599675120644068
Vilhelmiina,0.00016599675120644068
Nuppu,0.000164559549897294
Helmiina,0.000163481648915434
Ellinoora,0.00016168514727900066
Nicole,0.00016168514727900066
Anna-Sofia,0.00016132584695171398
Hillevi,0.00016132584695171398
Agneta,0.00016096654662442733
Maaria,0.000160247945969854
Michelle,0.0001598886456425673
Tua,0.0001598886456425673
Sani,0.00015952934531528065
Meiju,0.00015881074466070732
Sanna-Maria,0.00015701424302427396
Eeva-Maija,0.0001566549426969873
Kaino,0.00015593634204241397
Melinda,0.00015521774138784063
Miranda,0.00015485844106055395
Agnes,0.0001544991407332673
Eedit,0.0001544991407332673
Soila,0.0001544991407332673
Adessa,0.00015270263909683394
Julianna,0.00015270263909683394
Jane,0.00015162473811497395
Tamara,0.00015162473811497395
Fiia,0.00015126543778768727
Lumia,0.00015054683713311393
Amelie,0.0001498282364785406
Iida-Maria,0.00014946893615125394
Assi,0.00014839103516939392
Liinu,0.00014839103516939392
Milana,0.00014839103516939392
Alicia,0.00014803173484210727
Emelie,0.00014803173484210727
Nathalie,0.00014803173484210727
Amina,0.00014731313418753393
Louna,0.00014731313418753393
Nana,0.00014695383386024725
Veronika,0.00014695383386024725
Stiina,0.0001465945335329606
Jelena,0.00014515733222381392
Teea,0.00014479803189652727
Mary,0.00014443873156924059
Michaela,0.00014372013091466725
Christine,0.0001433608305873806
Clara,0.00014192362927823392
Karla,0.00014192362927823392
Bella,0.00014120502862366058
Impi,0.0001408457282963739
Bettina,0.00014012712764180057
Ulpu,0.00014012712764180057
Sarianna,0.00013940852698722723
Hannamari,0.00013904922665994058
Beata,0.0001386899263326539
Sophie,0.0001386899263326539
Anne-Maj,0.00013797132567808056
Maj,0.0001376120253507939
Aina,0.00013689342469622057
Caroline,0.00013653412436893388
Moa,0.00013617482404164723
Linnéa,0.00013581552371436055
Roosa-Maria,0.0001354562233870739
Madeleine,0.0001350969230597872
Jeanette,0.00013473762273250056
Viktoria,0.00013437832240521387
Jannika,0.00013401902207792722
Karolina,0.00013401902207792722
Aliina,0.00013365972175064054
Larissa,0.00013365972175064054
Mai,0.00013330042142335388
Annemari,0.0001329411210960672
Hanna-Maija,0.0001318632201142072
Mariia,0.0001318632201142072
Aisha,0.00013114461945963387
Märta,0.00013114461945963387
Mandi,0.0001307853191323472
Esteri,0.00013042601880506054
Sophia,0.0001297074181504872
Gun-Britt,0.00012898881749591386
Jasmina,0.0001275516161867672
Nenna,0.0001271923158594805
Pamela,0.0001271923158594805
Lidia,0.00012647371520490717
Hannah,0.00012575511455033384
Tiia-Maria,0.00012575511455033384
Maili,0.00012539581422304718
Mathilda,0.00012539581422304718
Maja,0.00012467721356847385
Ann-Marie,0.00012431791324118716
Kirsi-Maria,0.00012431791324118716
Briitta,0.0001239586129139005
Heleena,0.0001239586129139005
Rebecka,0.0001239586129139005
Minna-Liisa,0.00012359931258661383
Leena-Maija,0.00012216211127746715
Jarna,0.00012036560964103383
Yasmin,0.00012000630931374716
Rakel,0.00011964700898646049
Annastiina,0.00011928770865917382
Miira,0.00011892840833188715
Jadessa,0.00011856910800460048
Sade,0.00011785050735002715
Mariam,0.00011677260636816714
Hellä,0.00011641330604088048
Pernilla,0.00011641330604088048
Andrea,0.00011605400571359381
Freja,0.00011605400571359381
Leeni,0.00011605400571359381
Samira,0.00011605400571359381
Iitu,0.00011569470538630714
Lenita,0.00011533540505902047
My,0.0001149761047317338
Raija-Liisa,0.0001149761047317338
Henrietta,0.00011461680440444713
Merita,0.00011461680440444713
Ann-Christine,0.00011353890342258713
Fatima,0.00011353890342258713
Rosanna,0.00011353890342258713
Svea,0.00011353890342258713
Hulda,0.00011282030276801379
Jessi,0.00011246100244072712
Naomi,0.00011210170211344046
Vaula,0.00011210170211344046
Mirja-Liisa,0.00011174240178615379
Usva,0.00011174240178615379
Vivi,0.00011138310145886712
Jenniina,0.00011102380113158045
Sienna,0.00011066450080429378
Ramona,0.00011030520047700711
Beatrice,0.00010922729949514711
Lia,0.00010886799916786044
Helene,0.00010850869884057377
Sonia,0.00010850869884057377
Miriam,0.0001081493985132871
Rosita,0.0001081493985132871
Margarita,0.00010743079785871377
Edla,0.0001070714975314271
Gerd,0.0001070714975314271
Marit,0.0001070714975314271
Ninja,0.0001070714975314271
Sanja,0.0001070714975314271
Daria,0.00010671219720414043
Salma,0.00010635289687685376
Karina,0.0001059935965495671
Bianca,0.00010563429622228043
Carla,0.00010527499589499376
Gretel,0.00010527499589499376
Maj-Len,0.00010527499589499376
Nadia,0.00010527499589499376
Riika,0.00010527499589499376
Rianna,0.00010419709491313375
Eeva-Kaisa,0.00010347849425856042
Adelina,0.00010240059327670041
Mari-Anne,0.00010240059327670041
Mariitta,0.00010240059327670041
Thea,0.00010204129294941374
Anelma,0.00010168199262212708
Ylva,0.00010132269229484041
Maryam,0.00010096339196755374
Miila,0.00010096339196755374
Annica,0.00010060409164026707
Edit,0.00010060409164026707
Hanna-Riikka,0.00010060409164026707
Susa,0.00010060409164026707
Lisbet,9.988549098569374e-05
Angelica,9.91668903311204e-05
Ursula,9.880759000383373e-05
Hellin,9.844828967654706e-05
Melisa,9.844828967654706e-05
Salla-Mari,9.844828967654706e-05
Anri,9.80889893492604e-05
Erna,9.80889893492604e-05
Nette,9.80889893492604e-05
Hilppa,9.772968902197373e-05
Justiina,9.737038869468706e-05
Zahra,9.701108836740039e-05
Klara,9.665178804011372e-05
Maikki,9.665178804011372e-05
Mariella,9.629248771282705e-05
Eeva-Riitta,9.593318738554038e-05
Viveka,9.593318738554038e-05
Amira,9.557388705825372e-05
Kaarin,9.557388705825372e-05
Arja-Liisa,9.521458673096705e-05
Kreetta,9.521458673096705e-05
Paulina,9.521458673096705e-05
Ruusa,9.485528640368038e-05
Eeva-Leena,9.449598607639371e-05
Kajsa,9.377738542182037e-05
Rut,9.377738542182037e-05
Tiiu,9.377738542182037e-05
Anna-Riikka,9.305878476724704e-05
Kaija-Leena,9.305878476724704e-05
Raita,9.269948443996037e-05
Viveca,9.198088378538703e-05
Emilie,9.162158345810037e-05
Micaela,9.162158345810037e-05
Britt-Marie,9.126228313081371e-05
Dina,9.126228313081371e-05
Henrika,9.126228313081371e-05
Auri,9.090298280352704e-05
Jennie,9.090298280352704e-05
Marlene,9.090298280352704e-05
Rosa-Maria,9.090298280352704e-05
Angelina,9.054368247624037e-05
Jenina,9.054368247624037e-05
Maija-Riitta,9.054368247624037e-05
Ninna,9.054368247624037e-05
Eden,9.01843821489537e-05
Liia,9.01843821489537e-05
Valeria,9.01843821489537e-05
Ann-Christin,8.982508182166704e-05
Auni,8.982508182166704e-05
Louise,8.982508182166704e-05
Molly,8.982508182166704e-05
Josefin,8.91064811670937e-05
Lovisa,8.91064811670937e-05
Maia,8.874718083980703e-05
Adelia,8.838788051252036e-05
Göta,8.838788051252036e-05
Josefine,8.80285801852337e-05
Arja-Leena,8.766927985794703e-05
Liana,8.730997953066036e-05
Susann,8.730997953066036e-05
Telma,8.730997953066036e-05
Hanni,8.659137887608702e-05
Isabelle,8.623207854880035e-05
Meri-Tuuli,8.623207854880035e-05
Jana,8.587277822151369e-05
Lilly,8.587277822151369e-05
Anna-Riitta,8.515417756694035e-05
Sabrina,8.515417756694035e-05
Anna-Lena,8.479487723965368e-05
Ksenia,8.479487723965368e-05
Pieta,8.407627658508035e-05
Sigrid,8.371697625779368e-05
Tilde,8.371697625779368e-05
Disa,8.335767593050701e-05
Gabriella,8.299837560322034e-05
Marleena,8.263907527593367e-05
Annakaisa,8.2279774948647e-05
Elizabeth,8.2279774948647e-05
Suvi-Tuuli,8.2279774948647e-05
Anna-Kaarina,8.156117429407367e-05
Juliana,8.156117429407367e-05
Larisa,8.156117429407367e-05
Cassandra,8.084257363950033e-05
Klaara,8.084257363950033e-05
Sirpa-Liisa,8.084257363950033e-05
Emmiina,8.048327331221366e-05
Eva-Maria,8.048327331221366e-05
Jannica,8.048327331221366e-05
Marke,8.048327331221366e-05
Nadezda,8.048327331221366e-05
Polina,8.048327331221366e-05
Hanna-Liisa,8.0123972984927e-05
Leni,8.0123972984927e-05
Maini,8.0123972984927e-05
Sirke,8.0123972984927e-05
Noona,7.976467265764033e-05
Wilhelmiina,7.976467265764033e-05
Lotte,7.904607200306699e-05
Riitta-Leena,7.904607200306699e-05
Evi,7.868677167578032e-05
Katrina,7.868677167578032e-05
Liudmila,7.868677167578032e-05
Merja-Liisa,7.868677167578032e-05
Tinka,7.868677167578032e-05
Britt,7.832747134849365e-05
Catharina,7.832747134849365e-05
Eeva-Kaarina,7.832747134849365e-05
Minna-Maria,7.832747134849365e-05
Ulla-Riitta,7.832747134849365e-05
Aino-Maria,7.796817102120699e-05
Sannamari,7.724957036663365e-05
Sarianne,7.724957036663365e-05
Aino-Maija,7.689027003934698e-05
Else-Maj,7.653096971206031e-05
Janet,7.653096971206031e-05
Jennika,7.653096971206031e-05
Sanna-Maija,7.653096971206031e-05
Seidi,7.653096971206031e-05
Arla,7.617166938477364e-05
Kaija-Liisa,7.617166938477364e-05
Angela,7.581236905748698e-05
Eleonora,7.581236905748698e-05
Kukka,7.581236905748698e-05
Lyyti,7.581236905748698e-05
Piitu,7.581236905748698e-05
Alla,7.545306873020031e-05
Celina,7.545306873020031e-05
Filippa,7.545306873020031e-05
Marissa,7.509376840291364e-05
Nancy,7.473446807562697e-05
Pia-Maria,7.473446807562697e-05
Ellinor,7.43751677483403e-05
Sissi,7.43751677483403e-05
Ann-Sofie,7.401586742105363e-05
Solja,7.401586742105363e-05
Adalmiina,7.365656709376697e-05
Elizaveta,7.365656709376697e-05
Elli-Noora,7.365656709376697e-05
Heidi-Maria,7.365656709376697e-05
Ana,7.32972667664803e-05
Annie,7.32972667664803e-05
Mariel,7.257866611190696e-05
Päivikki,7.257866611190696e-05
Reea,7.257866611190696e-05
Magdalena,7.186006545733362e-05
Margita,7.186006545733362e-05
Peppiina,7.186006545733362e-05
Carmen,7.150076513004696e-05
Ilta,7.150076513004696e-05
Kukka-Maaria,7.150076513004696e-05
Sanna-Leena,7.150076513004696e-05
Elmi,7.114146480276029e-05
May,7.114146480276029e-05
Catarina,7.078216447547362e-05
Tia-Maria,7.078216447547362e-05
Anna-Lisa,7.042286414818695e-05
